austinid,Longitude,Latitude,Date,mtemp
251,-98.049,30.9939,1992-07,82.1
251,-98.049,30.9939,1993-07,83
251,-98.049,30.9939,1994-07,84.3
251,-98.049,30.9939,1995-07,83.5
251,-98.049,30.9939,1996-07,85.3
251,-98.049,30.9939,1997-07,83.4
251,-98.049,30.9939,1998-07,86
251,-98.049,30.9939,1999-07,81.8
251,-98.049,30.9939,2000-07,85.5
251,-98.049,30.9939,2001-07,85
251,-98.049,30.9939,2002-07,80.9
251,-98.049,30.9939,2003-07,83.2
251,-98.049,30.9939,2004-07,81
251,-98.049,30.9939,2005-07,84.2
251,-98.049,30.9939,2006-07,83.9
251,-98.049,30.9939,2007-07,79.5
251,-98.049,30.9939,2008-07,84.1
251,-98.049,30.9939,2009-07,86.8
251,-98.049,30.9939,2010-07,83.5
251,-98.049,30.9939,2011-07,88
251,-98.049,30.9939,2012-07,84.3
251,-98.049,30.9939,2013-07,82.9
251,-98.049,30.9939,2014-07,82
251,-98.049,30.9939,2015-07,83.2
251,-98.049,30.9939,2016-07,84.9
251,-98.049,30.9939,2017-07,84.8
251,-98.049,30.9939,2018-07,86
251,-98.049,30.9939,2019-07,82
251,-98.049,30.9939,2020-07,85.6
,,,,
252,-97.8664,30.5235,1975-07,81.2
252,-97.8664,30.5235,1976-07,79.2
252,-97.8664,30.5235,1977-07,84.2
252,-97.8664,30.5235,1978-07,85.9
252,-97.8664,30.5235,1979-07,82
252,-97.8664,30.5235,1980-07,86.4
252,-97.8664,30.5235,1981-07,82.7
252,-97.8664,30.5235,1982-07,84.4
252,-97.8664,30.5235,1983-07,81
252,-97.8664,30.5235,1984-07,82.8
252,-97.8664,30.5235,1985-07,82.3
252,-97.8664,30.5235,1986-07,84.2
252,-97.8664,30.5235,1987-07,81.4
252,-97.8664,30.5235,1988-07,82.7
252,-97.8664,30.5235,1989-07,82.5
252,-97.8664,30.5235,1990-07,81
252,-97.8664,30.5235,1991-07,82.4
252,-97.8664,30.5235,1992-07,82.5
252,-97.8664,30.5235,1993-07,83.6
252,-97.8664,30.5235,1994-07,85.2
252,-97.8664,30.5235,1995-07,83.7
252,-97.8664,30.5235,1996-07,85.9
252,-97.8664,30.5235,1997-07,83.8
252,-97.8664,30.5235,1998-07,86.6
252,-97.8664,30.5235,1999-07,82
252,-97.8664,30.5235,2000-07,85.4
252,-97.8664,30.5235,2001-07,84.8
252,-97.8664,30.5235,2002-07,80.8
252,-97.8664,30.5235,2003-07,82.8
252,-97.8664,30.5235,2004-07,81
252,-97.8664,30.5235,2005-07,83.5
252,-97.8664,30.5235,2006-07,83.8
252,-97.8664,30.5235,2007-07,79.1
252,-97.8664,30.5235,2008-07,83.6
252,-97.8664,30.5235,2009-07,87.1
252,-97.8664,30.5235,2010-07,82.9
252,-97.8664,30.5235,2011-07,87.7
252,-97.8664,30.5235,2012-07,83.8
252,-97.8664,30.5235,2013-07,82.9
252,-97.8664,30.5235,2014-07,82.3
252,-97.8664,30.5235,2015-07,83.3
252,-97.8664,30.5235,2016-07,85.5
252,-97.8664,30.5235,2017-07,85.4
252,-97.8664,30.5235,2018-07,85.1
252,-97.8664,30.5235,2019-07,82.1
252,-97.8664,30.5235,2020-07,85.5
,,,,
253,-97.6575,30.32,1975-07,81.8
253,-97.6575,30.32,1976-07,80.1
253,-97.6575,30.32,1977-07,84.8
253,-97.6575,30.32,1978-07,86.4
253,-97.6575,30.32,1979-07,83
253,-97.6575,30.32,1980-07,87.5
253,-97.6575,30.32,1981-07,83.9
253,-97.6575,30.32,1982-07,86.2
253,-97.6575,30.32,1983-07,82.5
253,-97.6575,30.32,1984-07,84.6
253,-97.6575,30.32,1985-07,82.9
253,-97.6575,30.32,1986-07,85.4
253,-97.6575,30.32,1987-07,82.9
253,-97.6575,30.32,1988-07,84.4
253,-97.6575,30.32,1989-07,84.9
253,-97.6575,30.32,1990-07,83
253,-97.6575,30.32,1991-07,83.5
253,-97.6575,30.32,1992-07,83.6
253,-97.6575,30.32,1993-07,84.8
253,-97.6575,30.32,1994-07,86.4
253,-97.6575,30.32,1995-07,84.5
253,-97.6575,30.32,1996-07,86.6
253,-97.6575,30.32,1997-07,85
253,-97.6575,30.32,1998-07,87.8
253,-97.6575,30.32,1999-07,82.8
253,-97.6575,30.32,2000-07,86.2
253,-97.6575,30.32,2001-07,86
253,-97.6575,30.32,2002-07,81.9
253,-97.6575,30.32,2003-07,83.6
253,-97.6575,30.32,2004-07,82.1
253,-97.6575,30.32,2005-07,84.6
253,-97.6575,30.32,2006-07,84.9
253,-97.6575,30.32,2007-07,80.4
253,-97.6575,30.32,2008-07,85.2
253,-97.6575,30.32,2009-07,88.4
253,-97.6575,30.32,2010-07,83.6
253,-97.6575,30.32,2011-07,88.5
253,-97.6575,30.32,2012-07,84.3
253,-97.6575,30.32,2013-07,84.5
253,-97.6575,30.32,2014-07,83.5
253,-97.6575,30.32,2015-07,84.5
253,-97.6575,30.32,2016-07,86.7
253,-97.6575,30.32,2017-07,87.3
253,-97.6575,30.32,2018-07,86.5
253,-97.6575,30.32,2019-07,84.5
253,-97.6575,30.32,2020-07,87.1
,,,,
254,-97.3588,30.7106,1975-07,81.7
254,-97.3588,30.7106,1976-07,79.8
254,-97.3588,30.7106,1977-07,84.6
254,-97.3588,30.7106,1978-07,85.9
254,-97.3588,30.7106,1979-07,82.5
254,-97.3588,30.7106,1980-07,86.8
254,-97.3588,30.7106,1981-07,83.2
254,-97.3588,30.7106,1982-07,84.7
254,-97.3588,30.7106,1983-07,80.5
254,-97.3588,30.7106,1984-07,83.4
254,-97.3588,30.7106,1985-07,82.6
254,-97.3588,30.7106,1986-07,84.4
254,-97.3588,30.7106,1987-07,81.6
254,-97.3588,30.7106,1988-07,83.1
254,-97.3588,30.7106,1989-07,82.3
254,-97.3588,30.7106,1990-07,81.9
254,-97.3588,30.7106,1991-07,82.7
254,-97.3588,30.7106,1992-07,82.4
254,-97.3588,30.7106,1993-07,84.1
254,-97.3588,30.7106,1994-07,85.4
254,-97.3588,30.7106,1995-07,84.1
254,-97.3588,30.7106,1996-07,86.4
254,-97.3588,30.7106,1997-07,84.2
254,-97.3588,30.7106,1998-07,87.2
254,-97.3588,30.7106,1999-07,82.5
254,-97.3588,30.7106,2000-07,85.6
254,-97.3588,30.7106,2001-07,84.3
254,-97.3588,30.7106,2002-07,82
254,-97.3588,30.7106,2003-07,83.4
254,-97.3588,30.7106,2004-07,82.1
254,-97.3588,30.7106,2005-07,84.2
254,-97.3588,30.7106,2006-07,83
254,-97.3588,30.7106,2007-07,79.7
254,-97.3588,30.7106,2008-07,83.4
254,-97.3588,30.7106,2009-07,86.9
254,-97.3588,30.7106,2010-07,83.5
254,-97.3588,30.7106,2011-07,88.2
254,-97.3588,30.7106,2012-07,84
254,-97.3588,30.7106,2013-07,83.5
254,-97.3588,30.7106,2014-07,82.4
254,-97.3588,30.7106,2015-07,84.1
254,-97.3588,30.7106,2016-07,86.1
254,-97.3588,30.7106,2017-07,85.8
254,-97.3588,30.7106,2018-07,86
254,-97.3588,30.7106,2019-07,83.1
254,-97.3588,30.7106,2020-07,86
,,,,
255,-98.2117,30.0671,1975-07,79.7
255,-98.2117,30.0671,1976-07,77.7
255,-98.2117,30.0671,1977-07,82.9
255,-98.2117,30.0671,1978-07,84.4
255,-98.2117,30.0671,1979-07,81.4
255,-98.2117,30.0671,1980-07,85.2
255,-98.2117,30.0671,1981-07,81.7
255,-98.2117,30.0671,1982-07,84.2
255,-98.2117,30.0671,1983-07,80.5
255,-98.2117,30.0671,1984-07,82.3
255,-98.2117,30.0671,1985-07,80.6
255,-98.2117,30.0671,1986-07,82.3
255,-98.2117,30.0671,1987-07,80.2
255,-98.2117,30.0671,1988-07,81.3
255,-98.2117,30.0671,1989-07,82
255,-98.2117,30.0671,1990-07,79.4
255,-98.2117,30.0671,1991-07,80.8
255,-98.2117,30.0671,1992-07,81.3
255,-98.2117,30.0671,1993-07,82.4
255,-98.2117,30.0671,1994-07,83.5
255,-98.2117,30.0671,1995-07,82.2
255,-98.2117,30.0671,1996-07,85.1
255,-98.2117,30.0671,1997-07,82.4
255,-98.2117,30.0671,1998-07,85.1
255,-98.2117,30.0671,1999-07,80.9
255,-98.2117,30.0671,2000-07,83.9
255,-98.2117,30.0671,2001-07,84
255,-98.2117,30.0671,2002-07,79
255,-98.2117,30.0671,2003-07,80.3
255,-98.2117,30.0671,2004-07,80
255,-98.2117,30.0671,2005-07,82.8
255,-98.2117,30.0671,2006-07,81.7
255,-98.2117,30.0671,2007-07,77.4
255,-98.2117,30.0671,2008-07,81.5
255,-98.2117,30.0671,2009-07,85.4
255,-98.2117,30.0671,2010-07,81.7
255,-98.2117,30.0671,2011-07,85.4
255,-98.2117,30.0671,2012-07,82.3
255,-98.2117,30.0671,2013-07,81.1
255,-98.2117,30.0671,2014-07,81.3
255,-98.2117,30.0671,2015-07,81.7
255,-98.2117,30.0671,2016-07,83.4
255,-98.2117,30.0671,2017-07,83.8
255,-98.2117,30.0671,2018-07,83.6
255,-98.2117,30.0671,2019-07,80.5
255,-98.2117,30.0671,2020-07,84.9
,,,,
256,-97.6949,30.0854,1975-07,81.6
256,-97.6949,30.0854,1976-07,80.1
256,-97.6949,30.0854,1977-07,84.3
256,-97.6949,30.0854,1978-07,86.2
256,-97.6949,30.0854,1979-07,82.8
256,-97.6949,30.0854,1980-07,87
256,-97.6949,30.0854,1981-07,82.8
256,-97.6949,30.0854,1982-07,85.9
256,-97.6949,30.0854,1983-07,82.3
256,-97.6949,30.0854,1984-07,84.3
256,-97.6949,30.0854,1985-07,82.8
256,-97.6949,30.0854,1986-07,85
256,-97.6949,30.0854,1987-07,82.6
256,-97.6949,30.0854,1988-07,84
256,-97.6949,30.0854,1989-07,84.4
256,-97.6949,30.0854,1990-07,82.5
256,-97.6949,30.0854,1991-07,82.8
256,-97.6949,30.0854,1992-07,83.4
256,-97.6949,30.0854,1993-07,84
256,-97.6949,30.0854,1994-07,85.6
256,-97.6949,30.0854,1995-07,84.5
256,-97.6949,30.0854,1996-07,86.2
256,-97.6949,30.0854,1997-07,84.1
256,-97.6949,30.0854,1998-07,87.2
256,-97.6949,30.0854,1999-07,82.2
256,-97.6949,30.0854,2000-07,85.3
256,-97.6949,30.0854,2001-07,84.9
256,-97.6949,30.0854,2002-07,81.5
256,-97.6949,30.0854,2003-07,82.3
256,-97.6949,30.0854,2004-07,81.6
256,-97.6949,30.0854,2005-07,84.3
256,-97.6949,30.0854,2006-07,84.2
256,-97.6949,30.0854,2007-07,79.9
256,-97.6949,30.0854,2008-07,84.2
256,-97.6949,30.0854,2009-07,88.1
256,-97.6949,30.0854,2010-07,83.3
256,-97.6949,30.0854,2011-07,87.2
256,-97.6949,30.0854,2012-07,83.6
256,-97.6949,30.0854,2013-07,83.6
256,-97.6949,30.0854,2014-07,82.8
256,-97.6949,30.0854,2015-07,83.5
256,-97.6949,30.0854,2016-07,85.9
256,-97.6949,30.0854,2017-07,86.1
256,-97.6949,30.0854,2018-07,85.9
256,-97.6949,30.0854,2019-07,83.7
256,-97.6949,30.0854,2020-07,86
,,,,
257,-97.7678,30.4793,1975-07,81.7
257,-97.7678,30.4793,1976-07,79.7
257,-97.7678,30.4793,1977-07,84.7
257,-97.7678,30.4793,1978-07,86.3
257,-97.7678,30.4793,1979-07,82.3
257,-97.7678,30.4793,1980-07,86.8
257,-97.7678,30.4793,1981-07,83.2
257,-97.7678,30.4793,1982-07,85.3
257,-97.7678,30.4793,1983-07,81.5
257,-97.7678,30.4793,1984-07,83.5
257,-97.7678,30.4793,1985-07,82.6
257,-97.7678,30.4793,1986-07,84.9
257,-97.7678,30.4793,1987-07,82.1
257,-97.7678,30.4793,1988-07,83.6
257,-97.7678,30.4793,1989-07,83.4
257,-97.7678,30.4793,1990-07,82
257,-97.7678,30.4793,1991-07,82.9
257,-97.7678,30.4793,1992-07,83
257,-97.7678,30.4793,1993-07,84
257,-97.7678,30.4793,1994-07,85.7
257,-97.7678,30.4793,1995-07,84.3
257,-97.7678,30.4793,1996-07,86.2
257,-97.7678,30.4793,1997-07,84.2
257,-97.7678,30.4793,1998-07,87.2
257,-97.7678,30.4793,1999-07,82.3
257,-97.7678,30.4793,2000-07,85.8
257,-97.7678,30.4793,2001-07,85.3
257,-97.7678,30.4793,2002-07,81.5
257,-97.7678,30.4793,2003-07,83
257,-97.7678,30.4793,2004-07,81.6
257,-97.7678,30.4793,2005-07,84.1
257,-97.7678,30.4793,2006-07,84.1
257,-97.7678,30.4793,2007-07,79.7
257,-97.7678,30.4793,2008-07,84.2
257,-97.7678,30.4793,2009-07,87.3
257,-97.7678,30.4793,2010-07,83.1
257,-97.7678,30.4793,2011-07,88
257,-97.7678,30.4793,2012-07,84.1
257,-97.7678,30.4793,2013-07,83.3
257,-97.7678,30.4793,2014-07,82.5
257,-97.7678,30.4793,2015-07,83.6
257,-97.7678,30.4793,2016-07,85.6
257,-97.7678,30.4793,2017-07,85.8
257,-97.7678,30.4793,2018-07,85.1
257,-97.7678,30.4793,2019-07,82.9
257,-97.7678,30.4793,2020-07,85.7
,,,,
258,-97.4338,30.6309,1975-07,81.4
258,-97.4338,30.6309,1976-07,79.6
258,-97.4338,30.6309,1977-07,84.4
258,-97.4338,30.6309,1978-07,85.7
258,-97.4338,30.6309,1979-07,82.5
258,-97.4338,30.6309,1980-07,86.1
258,-97.4338,30.6309,1981-07,83
258,-97.4338,30.6309,1982-07,84.8
258,-97.4338,30.6309,1983-07,80.9
258,-97.4338,30.6309,1984-07,83.5
258,-97.4338,30.6309,1985-07,82.6
258,-97.4338,30.6309,1986-07,84.6
258,-97.4338,30.6309,1987-07,81.7
258,-97.4338,30.6309,1988-07,83.1
258,-97.4338,30.6309,1989-07,82.6
258,-97.4338,30.6309,1990-07,81.7
258,-97.4338,30.6309,1991-07,82.9
258,-97.4338,30.6309,1992-07,82.6
258,-97.4338,30.6309,1993-07,83.9
258,-97.4338,30.6309,1994-07,85.4
258,-97.4338,30.6309,1995-07,84
258,-97.4338,30.6309,1996-07,86.3
258,-97.4338,30.6309,1997-07,84.2
258,-97.4338,30.6309,1998-07,87.3
258,-97.4338,30.6309,1999-07,82.4
258,-97.4338,30.6309,2000-07,85.7
258,-97.4338,30.6309,2001-07,84.6
258,-97.4338,30.6309,2002-07,81.8
258,-97.4338,30.6309,2003-07,83.2
258,-97.4338,30.6309,2004-07,81.9
258,-97.4338,30.6309,2005-07,84.1
258,-97.4338,30.6309,2006-07,83.5
258,-97.4338,30.6309,2007-07,79.7
258,-97.4338,30.6309,2008-07,83.7
258,-97.4338,30.6309,2009-07,87.2
258,-97.4338,30.6309,2010-07,83.4
258,-97.4338,30.6309,2011-07,87.9
258,-97.4338,30.6309,2012-07,83.7
258,-97.4338,30.6309,2013-07,83.4
258,-97.4338,30.6309,2014-07,82.6
258,-97.4338,30.6309,2015-07,84.1
258,-97.4338,30.6309,2016-07,86.2
258,-97.4338,30.6309,2017-07,85.8
258,-97.4338,30.6309,2018-07,85.8
258,-97.4338,30.6309,2019-07,83.2
258,-97.4338,30.6309,2020-07,86.1
,,,,
259,-97.7085,30.2974,1975-07,81.8
259,-97.7085,30.2974,1976-07,80.1
259,-97.7085,30.2974,1977-07,84.9
259,-97.7085,30.2974,1978-07,86.4
259,-97.7085,30.2974,1979-07,82.9
259,-97.7085,30.2974,1980-07,87.5
259,-97.7085,30.2974,1981-07,84.2
259,-97.7085,30.2974,1982-07,86.2
259,-97.7085,30.2974,1983-07,82.4
259,-97.7085,30.2974,1984-07,84.7
259,-97.7085,30.2974,1985-07,82.8
259,-97.7085,30.2974,1986-07,85.5
259,-97.7085,30.2974,1987-07,83
259,-97.7085,30.2974,1988-07,84.5
259,-97.7085,30.2974,1989-07,85
259,-97.7085,30.2974,1990-07,83.1
259,-97.7085,30.2974,1991-07,83.5
259,-97.7085,30.2974,1992-07,83.7
259,-97.7085,30.2974,1993-07,84.9
259,-97.7085,30.2974,1994-07,86.6
259,-97.7085,30.2974,1995-07,84.4
259,-97.7085,30.2974,1996-07,86.6
259,-97.7085,30.2974,1997-07,84.3
259,-97.7085,30.2974,1998-07,87.9
259,-97.7085,30.2974,1999-07,82.9
259,-97.7085,30.2974,2000-07,86.2
259,-97.7085,30.2974,2001-07,86.1
259,-97.7085,30.2974,2002-07,81.9
259,-97.7085,30.2974,2003-07,83.8
259,-97.7085,30.2974,2004-07,82.1
259,-97.7085,30.2974,2005-07,84.6
259,-97.7085,30.2974,2006-07,85
259,-97.7085,30.2974,2007-07,80.5
259,-97.7085,30.2974,2008-07,85.4
259,-97.7085,30.2974,2009-07,88.6
259,-97.7085,30.2974,2010-07,83.7
259,-97.7085,30.2974,2011-07,88.7
259,-97.7085,30.2974,2012-07,84.5
259,-97.7085,30.2974,2013-07,84.8
259,-97.7085,30.2974,2014-07,83.5
259,-97.7085,30.2974,2015-07,84.5
259,-97.7085,30.2974,2016-07,86.8
259,-97.7085,30.2974,2017-07,87.4
259,-97.7085,30.2974,2018-07,86.6
259,-97.7085,30.2974,2019-07,84.7
259,-97.7085,30.2974,2020-07,87.3
,,,,
260,-98.3957,30.8867,1975-07,80.2
260,-98.3957,30.8867,1976-07,77.9
260,-98.3957,30.8867,1977-07,83.5
260,-98.3957,30.8867,1978-07,85.5
260,-98.3957,30.8867,1979-07,81.7
260,-98.3957,30.8867,1980-07,85.5
260,-98.3957,30.8867,1981-07,81.8
260,-98.3957,30.8867,1982-07,83.1
260,-98.3957,30.8867,1983-07,80.5
260,-98.3957,30.8867,1984-07,82.1
260,-98.3957,30.8867,1985-07,81.9
260,-98.3957,30.8867,1986-07,82.8
260,-98.3957,30.8867,1987-07,80.2
260,-98.3957,30.8867,1988-07,81.1
260,-98.3957,30.8867,1989-07,81.8
260,-98.3957,30.8867,1990-07,79.8
260,-98.3957,30.8867,1991-07,81.1
260,-98.3957,30.8867,1992-07,81.2
260,-98.3957,30.8867,1993-07,82.6
260,-98.3957,30.8867,1994-07,83.9
260,-98.3957,30.8867,1995-07,82.4
260,-98.3957,30.8867,1996-07,84.7
260,-98.3957,30.8867,1997-07,82.5
260,-98.3957,30.8867,1998-07,84.8
260,-98.3957,30.8867,1999-07,81.1
260,-98.3957,30.8867,2000-07,84.6
260,-98.3957,30.8867,2001-07,84.3
260,-98.3957,30.8867,2002-07,79.6
260,-98.3957,30.8867,2003-07,82.1
260,-98.3957,30.8867,2004-07,80.3
260,-98.3957,30.8867,2005-07,82.8
260,-98.3957,30.8867,2006-07,82.9
260,-98.3957,30.8867,2007-07,78.6
260,-98.3957,30.8867,2008-07,82.9
260,-98.3957,30.8867,2009-07,85.4
260,-98.3957,30.8867,2010-07,81.9
260,-98.3957,30.8867,2011-07,86.6
260,-98.3957,30.8867,2012-07,83.3
260,-98.3957,30.8867,2013-07,81.8
260,-98.3957,30.8867,2014-07,81.5
260,-98.3957,30.8867,2015-07,83.1
260,-98.3957,30.8867,2016-07,84.5
260,-98.3957,30.8867,2017-07,84.1
260,-98.3957,30.8867,2018-07,85.4
260,-98.3957,30.8867,2019-07,82
260,-98.3957,30.8867,2020-07,85.6
,,,,
261,-97.6267,30.6738,1975-07,82.3
261,-97.6267,30.6738,1976-07,80.3
261,-97.6267,30.6738,1977-07,86
261,-97.6267,30.6738,1978-07,86.9
261,-97.6267,30.6738,1979-07,82.9
261,-97.6267,30.6738,1980-07,87.3
261,-97.6267,30.6738,1981-07,84
261,-97.6267,30.6738,1982-07,85.9
261,-97.6267,30.6738,1983-07,81.4
261,-97.6267,30.6738,1984-07,83.5
261,-97.6267,30.6738,1985-07,83
261,-97.6267,30.6738,1986-07,85.2
261,-97.6267,30.6738,1987-07,82.1
261,-97.6267,30.6738,1988-07,83.9
261,-97.6267,30.6738,1989-07,83.4
261,-97.6267,30.6738,1990-07,82
261,-97.6267,30.6738,1991-07,83.4
261,-97.6267,30.6738,1992-07,83.1
261,-97.6267,30.6738,1993-07,84
261,-97.6267,30.6738,1994-07,85.8
261,-97.6267,30.6738,1995-07,85
261,-97.6267,30.6738,1996-07,86.3
261,-97.6267,30.6738,1997-07,84.3
261,-97.6267,30.6738,1998-07,87.5
261,-97.6267,30.6738,1999-07,82.4
261,-97.6267,30.6738,2000-07,86
261,-97.6267,30.6738,2001-07,85.4
261,-97.6267,30.6738,2002-07,81.5
261,-97.6267,30.6738,2003-07,83.3
261,-97.6267,30.6738,2004-07,81.6
261,-97.6267,30.6738,2005-07,84.2
261,-97.6267,30.6738,2006-07,84
261,-97.6267,30.6738,2007-07,79.6
261,-97.6267,30.6738,2008-07,84
261,-97.6267,30.6738,2009-07,87.3
261,-97.6267,30.6738,2010-07,83.6
261,-97.6267,30.6738,2011-07,88.5
261,-97.6267,30.6738,2012-07,84.3
261,-97.6267,30.6738,2013-07,83.7
261,-97.6267,30.6738,2014-07,82.8
261,-97.6267,30.6738,2015-07,84.1
261,-97.6267,30.6738,2016-07,86.1
261,-97.6267,30.6738,2017-07,86.1
261,-97.6267,30.6738,2018-07,85.7
261,-97.6267,30.6738,2019-07,83.4
261,-97.6267,30.6738,2020-07,85.9
,,,,
262,-98.2531,30.991,1975-07,80.1
262,-98.2531,30.991,1976-07,77.6
262,-98.2531,30.991,1977-07,83.5
262,-98.2531,30.991,1978-07,86
262,-98.2531,30.991,1979-07,81
262,-98.2531,30.991,1980-07,85.8
262,-98.2531,30.991,1981-07,82.2
262,-98.2531,30.991,1982-07,82.7
262,-98.2531,30.991,1983-07,80.9
262,-98.2531,30.991,1984-07,82.1
262,-98.2531,30.991,1985-07,82
262,-98.2531,30.991,1986-07,83.2
262,-98.2531,30.991,1987-07,80.5
262,-98.2531,30.991,1988-07,81.5
262,-98.2531,30.991,1989-07,81.7
262,-98.2531,30.991,1990-07,80
262,-98.2531,30.991,1991-07,81.3
262,-98.2531,30.991,1992-07,81.4
262,-98.2531,30.991,1993-07,82.2
262,-98.2531,30.991,1994-07,83.6
262,-98.2531,30.991,1995-07,82.6
262,-98.2531,30.991,1996-07,84.8
262,-98.2531,30.991,1997-07,82.6
262,-98.2531,30.991,1998-07,85.5
262,-98.2531,30.991,1999-07,81.6
262,-98.2531,30.991,2000-07,85.2
262,-98.2531,30.991,2001-07,85.1
262,-98.2531,30.991,2002-07,80.9
262,-98.2531,30.991,2003-07,82.7
262,-98.2531,30.991,2004-07,80.6
262,-98.2531,30.991,2005-07,84.1
262,-98.2531,30.991,2006-07,83.8
262,-98.2531,30.991,2007-07,79
262,-98.2531,30.991,2008-07,83.7
262,-98.2531,30.991,2009-07,85.7
262,-98.2531,30.991,2010-07,82.4
262,-98.2531,30.991,2011-07,87.7
262,-98.2531,30.991,2012-07,83.5
262,-98.2531,30.991,2013-07,82.2
262,-98.2531,30.991,2014-07,81.6
262,-98.2531,30.991,2015-07,83.4
262,-98.2531,30.991,2016-07,84.7
262,-98.2531,30.991,2017-07,84.1
262,-98.2531,30.991,2018-07,85.9
262,-98.2531,30.991,2019-07,82.3
262,-98.2531,30.991,2020-07,85.6
,,,,
263,-97.7243,30.1716,1975-07,81.8
263,-97.7243,30.1716,1976-07,80.2
263,-97.7243,30.1716,1977-07,84.2
263,-97.7243,30.1716,1978-07,86.5
263,-97.7243,30.1716,1979-07,83.2
263,-97.7243,30.1716,1980-07,87.3
263,-97.7243,30.1716,1981-07,82.8
263,-97.7243,30.1716,1982-07,85.8
263,-97.7243,30.1716,1983-07,82.6
263,-97.7243,30.1716,1984-07,84.3
263,-97.7243,30.1716,1985-07,82.9
263,-97.7243,30.1716,1986-07,85
263,-97.7243,30.1716,1987-07,82.7
263,-97.7243,30.1716,1988-07,83.9
263,-97.7243,30.1716,1989-07,84.8
263,-97.7243,30.1716,1990-07,82.8
263,-97.7243,30.1716,1991-07,83.2
263,-97.7243,30.1716,1992-07,83.7
263,-97.7243,30.1716,1993-07,84.3
263,-97.7243,30.1716,1994-07,86.2
263,-97.7243,30.1716,1995-07,84.7
263,-97.7243,30.1716,1996-07,86.3
263,-97.7243,30.1716,1997-07,84
263,-97.7243,30.1716,1998-07,87.3
263,-97.7243,30.1716,1999-07,82.1
263,-97.7243,30.1716,2000-07,85.3
263,-97.7243,30.1716,2001-07,84.9
263,-97.7243,30.1716,2002-07,81.5
263,-97.7243,30.1716,2003-07,82.3
263,-97.7243,30.1716,2004-07,81.6
263,-97.7243,30.1716,2005-07,84.4
263,-97.7243,30.1716,2006-07,84.3
263,-97.7243,30.1716,2007-07,79.8
263,-97.7243,30.1716,2008-07,84.3
263,-97.7243,30.1716,2009-07,88.1
263,-97.7243,30.1716,2010-07,83.3
263,-97.7243,30.1716,2011-07,87.4
263,-97.7243,30.1716,2012-07,83.7
263,-97.7243,30.1716,2013-07,83.7
263,-97.7243,30.1716,2014-07,82.9
263,-97.7243,30.1716,2015-07,83.7
263,-97.7243,30.1716,2016-07,85.7
263,-97.7243,30.1716,2017-07,85.9
263,-97.7243,30.1716,2018-07,85.7
263,-97.7243,30.1716,2019-07,83.9
263,-97.7243,30.1716,2020-07,86.3
,,,,
264,-97.6553,29.674,1975-07,81.2
264,-97.6553,29.674,1976-07,80.1
264,-97.6553,29.674,1977-07,84.1
264,-97.6553,29.674,1978-07,86.3
264,-97.6553,29.674,1979-07,82.5
264,-97.6553,29.674,1980-07,86.6
264,-97.6553,29.674,1981-07,82.3
264,-97.6553,29.674,1982-07,85.9
264,-97.6553,29.674,1983-07,83.1
264,-97.6553,29.674,1984-07,85.4
264,-97.6553,29.674,1985-07,82.9
264,-97.6553,29.674,1986-07,85.3
264,-97.6553,29.674,1987-07,83.1
264,-97.6553,29.674,1988-07,84.8
264,-97.6553,29.674,1989-07,84.3
264,-97.6553,29.674,1990-07,82.9
264,-97.6553,29.674,1991-07,82.4
264,-97.6553,29.674,1992-07,83.5
264,-97.6553,29.674,1993-07,84
264,-97.6553,29.674,1994-07,86.2
264,-97.6553,29.674,1995-07,85
264,-97.6553,29.674,1996-07,86.4
264,-97.6553,29.674,1997-07,84.1
264,-97.6553,29.674,1998-07,87.1
264,-97.6553,29.674,1999-07,81.9
264,-97.6553,29.674,2000-07,85.3
264,-97.6553,29.674,2001-07,85.4
264,-97.6553,29.674,2002-07,80.9
264,-97.6553,29.674,2003-07,82
264,-97.6553,29.674,2004-07,81
264,-97.6553,29.674,2005-07,83.9
264,-97.6553,29.674,2006-07,84.3
264,-97.6553,29.674,2007-07,80
264,-97.6553,29.674,2008-07,84.1
264,-97.6553,29.674,2009-07,88.4
264,-97.6553,29.674,2010-07,82.3
264,-97.6553,29.674,2011-07,85.5
264,-97.6553,29.674,2012-07,82
264,-97.6553,29.674,2013-07,80.5
264,-97.6553,29.674,2014-07,84.8
264,-97.6553,29.674,2015-07,85.3
264,-97.6553,29.674,2016-07,87.1
264,-97.6553,29.674,2017-07,85.9
264,-97.6553,29.674,2018-07,86.1
264,-97.6553,29.674,2019-07,84.9
264,-97.6553,29.674,2020-07,88.9
,,,,
265,-98.0999,30.7459,1975-07,80.4
265,-98.0999,30.7459,1976-07,78.3
265,-98.0999,30.7459,1977-07,83.6
265,-98.0999,30.7459,1978-07,85.6
265,-98.0999,30.7459,1979-07,81.9
265,-98.0999,30.7459,1980-07,85.6
265,-98.0999,30.7459,1981-07,81.8
265,-98.0999,30.7459,1982-07,83.2
265,-98.0999,30.7459,1983-07,80.3
265,-98.0999,30.7459,1984-07,82.1
265,-98.0999,30.7459,1985-07,82.2
265,-98.0999,30.7459,1986-07,83
265,-98.0999,30.7459,1987-07,80.2
265,-98.0999,30.7459,1988-07,81.1
265,-98.0999,30.7459,1989-07,81.7
265,-98.0999,30.7459,1990-07,79.5
265,-98.0999,30.7459,1991-07,81.1
265,-98.0999,30.7459,1992-07,81.4
