RduID,Longitude,Latitude,Date,Mtemp
96,-79.0977,36.4093,1989-07,76.1
96,-79.0977,36.4093,1990-07,79
96,-79.0977,36.4093,1991-07,79.4
96,-79.0977,36.4093,1992-07,78.5
96,-79.0977,36.4093,1993-07,80.7
96,-79.0977,36.4093,1994-07,79.2
96,-79.0977,36.4093,1995-07,78.5
96,-79.0977,36.4093,1996-07,77.2
96,-79.0977,36.4093,1997-07,77.4
96,-79.0977,36.4093,1998-07,78.6
96,-79.0977,36.4093,1999-07,79.1
96,-79.0977,36.4093,2000-07,75
96,-79.0977,36.4093,2001-07,75.1
96,-79.0977,36.4093,2002-07,80.2
96,-79.0977,36.4093,2003-07,77.1
96,-79.0977,36.4093,2004-07,77.9
96,-79.0977,36.4093,2005-07,80.9
96,-79.0977,36.4093,2006-07,78
96,-79.0977,36.4093,2007-07,76.3
96,-79.0977,36.4093,2008-07,77.5
96,-79.0977,36.4093,2009-07,75.3
96,-79.0977,36.4093,2010-07,80
96,-79.0977,36.4093,2011-07,80.2
96,-79.0977,36.4093,2012-07,81.4
96,-79.0977,36.4093,2013-07,77.1
96,-79.0977,36.4093,2014-07,76.5
96,-79.0977,36.4093,2015-07,78
96,-79.0977,36.4093,2016-07,79.5
96,-79.0977,36.4093,2017-07,79
96,-79.0977,36.4093,2018-07,77.3
96,-79.0977,36.4093,2019-07,79.5
96,-79.0977,36.4093,2020-07,80.7
,,,,
97,-78.8336,35.9986,1975-07,75.8
97,-78.8336,35.9986,1976-07,77.5
97,-78.8336,35.9986,1977-07,80.5
97,-78.8336,35.9986,1978-07,76.9
97,-78.8336,35.9986,1979-07,75.6
97,-78.8336,35.9986,1980-07,78.4
97,-78.8336,35.9986,1981-07,78.5
97,-78.8336,35.9986,1982-07,78.3
97,-78.8336,35.9986,1983-07,79.2
97,-78.8336,35.9986,1984-07,75.5
97,-78.8336,35.9986,1985-07,76.9
97,-78.8336,35.9986,1986-07,81.5
97,-78.8336,35.9986,1987-07,81.1
97,-78.8336,35.9986,1988-07,78.2
97,-78.8336,35.9986,1989-07,77.6
97,-78.8336,35.9986,1990-07,80.1
97,-78.8336,35.9986,1991-07,81.1
97,-78.8336,35.9986,1992-07,79.8
97,-78.8336,35.9986,1993-07,82.9
97,-78.8336,35.9986,1994-07,80.2
97,-78.8336,35.9986,1995-07,80.2
97,-78.8336,35.9986,1996-07,79
97,-78.8336,35.9986,1997-07,79.9
97,-78.8336,35.9986,1998-07,79.4
97,-78.8336,35.9986,1999-07,79.9
97,-78.8336,35.9986,2000-07,75.9
97,-78.8336,35.9986,2001-07,75.8
97,-78.8336,35.9986,2002-07,80.5
97,-78.8336,35.9986,2003-07,77.5
97,-78.8336,35.9986,2004-07,78.6
97,-78.8336,35.9986,2005-07,81.5
97,-78.8336,35.9986,2006-07,78.9
97,-78.8336,35.9986,2007-07,77.8
97,-78.8336,35.9986,2008-07,77.7
97,-78.8336,35.9986,2009-07,77
97,-78.8336,35.9986,2010-07,81
97,-78.8336,35.9986,2011-07,82.1
97,-78.8336,35.9986,2012-07,82.5
97,-78.8336,35.9986,2013-07,78.2
97,-78.8336,35.9986,2014-07,77.1
97,-78.8336,35.9986,2015-07,78.5
97,-78.8336,35.9986,2016-07,80.8
97,-78.8336,35.9986,2017-07,80.6
97,-78.8336,35.9986,2018-07,79
97,-78.8336,35.9986,2019-07,81.9
97,-78.8336,35.9986,2020-07,82
,,,,
98,-78.4875,35.339,1975-07,77
98,-78.4875,35.339,1976-07,77.6
98,-78.4875,35.339,1977-07,80.3
98,-78.4875,35.339,1978-07,78
98,-78.4875,35.339,1979-07,77
98,-78.4875,35.339,1980-07,79.8
98,-78.4875,35.339,1981-07,79.5
98,-78.4875,35.339,1982-07,78.7
98,-78.4875,35.339,1983-07,79.8
98,-78.4875,35.339,1984-07,77.6
98,-78.4875,35.339,1985-07,77.7
98,-78.4875,35.339,1986-07,82.9
98,-78.4875,35.339,1987-07,81.5
98,-78.4875,35.339,1988-07,79.8
98,-78.4875,35.339,1989-07,78.6
98,-78.4875,35.339,1990-07,80.7
98,-78.4875,35.339,1991-07,81.8
98,-78.4875,35.339,1992-07,81.1
98,-78.4875,35.339,1993-07,82.9
98,-78.4875,35.339,1994-07,80.1
98,-78.4875,35.339,1995-07,80.3
98,-78.4875,35.339,1996-07,79.3
98,-78.4875,35.339,1997-07,80.8
98,-78.4875,35.339,1998-07,81.4
98,-78.4875,35.339,1999-07,80.4
98,-78.4875,35.339,2000-07,77.2
98,-78.4875,35.339,2001-07,76.4
98,-78.4875,35.339,2002-07,81.2
98,-78.4875,35.339,2003-07,79.2
98,-78.4875,35.339,2004-07,79.9
98,-78.4875,35.339,2005-07,81.9
98,-78.4875,35.339,2006-07,80.5
98,-78.4875,35.339,2007-07,79
98,-78.4875,35.339,2008-07,79
98,-78.4875,35.339,2009-07,78.5
98,-78.4875,35.339,2010-07,81.8
98,-78.4875,35.339,2011-07,82.8
98,-78.4875,35.339,2012-07,82.6
98,-78.4875,35.339,2013-07,79
98,-78.4875,35.339,2014-07,78.1
98,-78.4875,35.339,2015-07,80.5
98,-78.4875,35.339,2016-07,82.4
98,-78.4875,35.339,2017-07,81.4
98,-78.4875,35.339,2018-07,79.8
98,-78.4875,35.339,2019-07,81.5
98,-78.4875,35.339,2020-07,82.3
,,,,
99,-78.5173,35.4615,1975-07,76.3
99,-78.5173,35.4615,1976-07,77.7
99,-78.5173,35.4615,1977-07,80.6
99,-78.5173,35.4615,1978-07,77.4
99,-78.5173,35.4615,1979-07,76.3
99,-78.5173,35.4615,1980-07,79.2
99,-78.5173,35.4615,1981-07,78.8
99,-78.5173,35.4615,1982-07,78.1
99,-78.5173,35.4615,1983-07,79.8
99,-78.5173,35.4615,1984-07,77
99,-78.5173,35.4615,1985-07,77.4
99,-78.5173,35.4615,1986-07,82
99,-78.5173,35.4615,1987-07,80.7
99,-78.5173,35.4615,1988-07,79.4
99,-78.5173,35.4615,1989-07,77.8
99,-78.5173,35.4615,1990-07,80.1
99,-78.5173,35.4615,1991-07,81.2
99,-78.5173,35.4615,1992-07,80.6
99,-78.5173,35.4615,1993-07,82.5
99,-78.5173,35.4615,1994-07,79.9
99,-78.5173,35.4615,1995-07,79.7
99,-78.5173,35.4615,1996-07,78.6
99,-78.5173,35.4615,1997-07,80.3
99,-78.5173,35.4615,1998-07,80.6
99,-78.5173,35.4615,1999-07,79.9
99,-78.5173,35.4615,2000-07,76.8
99,-78.5173,35.4615,2001-07,76.1
99,-78.5173,35.4615,2002-07,80.4
99,-78.5173,35.4615,2003-07,78.9
99,-78.5173,35.4615,2004-07,79.9
99,-78.5173,35.4615,2005-07,81.7
99,-78.5173,35.4615,2006-07,80.1
99,-78.5173,35.4615,2007-07,78.3
99,-78.5173,35.4615,2008-07,78.5
99,-78.5173,35.4615,2009-07,78.1
99,-78.5173,35.4615,2010-07,81.2
99,-78.5173,35.4615,2011-07,82.1
99,-78.5173,35.4615,2012-07,82.3
99,-78.5173,35.4615,2013-07,78.5
99,-78.5173,35.4615,2014-07,77.5
99,-78.5173,35.4615,2015-07,79.6
99,-78.5173,35.4615,2016-07,81.7
99,-78.5173,35.4615,2017-07,81
99,-78.5173,35.4615,2018-07,79.3
99,-78.5173,35.4615,2019-07,81.1
99,-78.5173,35.4615,2020-07,82
,,,,
100,-78.1227,35.4801,1975-07,77.1
100,-78.1227,35.4801,1976-07,78.1
100,-78.1227,35.4801,1977-07,81.2
100,-78.1227,35.4801,1978-07,77.5
100,-78.1227,35.4801,1979-07,76.8
100,-78.1227,35.4801,1980-07,79.6
100,-78.1227,35.4801,1981-07,79.1
100,-78.1227,35.4801,1982-07,78.3
100,-78.1227,35.4801,1983-07,79.7
100,-78.1227,35.4801,1984-07,77.1
100,-78.1227,35.4801,1985-07,77.3
100,-78.1227,35.4801,1986-07,82.4
100,-78.1227,35.4801,1987-07,81.1
100,-78.1227,35.4801,1988-07,79.5
100,-78.1227,35.4801,1989-07,78.3
100,-78.1227,35.4801,1990-07,80.3
100,-78.1227,35.4801,1991-07,81.9
100,-78.1227,35.4801,1992-07,81.2
100,-78.1227,35.4801,1993-07,83.2
100,-78.1227,35.4801,1994-07,80.7
100,-78.1227,35.4801,1995-07,80.1
100,-78.1227,35.4801,1996-07,78.9
100,-78.1227,35.4801,1997-07,80.9
100,-78.1227,35.4801,1998-07,81
100,-78.1227,35.4801,1999-07,80.1
100,-78.1227,35.4801,2000-07,76.9
100,-78.1227,35.4801,2001-07,76.3
100,-78.1227,35.4801,2002-07,80.8
100,-78.1227,35.4801,2003-07,79.6
100,-78.1227,35.4801,2004-07,80.2
100,-78.1227,35.4801,2005-07,81.9
100,-78.1227,35.4801,2006-07,80.6
100,-78.1227,35.4801,2007-07,78.6
100,-78.1227,35.4801,2008-07,78.8
100,-78.1227,35.4801,2009-07,78
100,-78.1227,35.4801,2010-07,81.5
100,-78.1227,35.4801,2011-07,82.2
100,-78.1227,35.4801,2012-07,82.4
100,-78.1227,35.4801,2013-07,79.2
100,-78.1227,35.4801,2014-07,78.1
100,-78.1227,35.4801,2015-07,79.9
100,-78.1227,35.4801,2016-07,82
100,-78.1227,35.4801,2017-07,80.9
100,-78.1227,35.4801,2018-07,79.1
100,-78.1227,35.4801,2019-07,81.5
100,-78.1227,35.4801,2020-07,81.8
,,,,
101,-78.9735,35.7144,1975-07,75.3
101,-78.9735,35.7144,1976-07,76.9
101,-78.9735,35.7144,1977-07,80
101,-78.9735,35.7144,1978-07,76.3
101,-78.9735,35.7144,1979-07,75.3
101,-78.9735,35.7144,1980-07,78.5
101,-78.9735,35.7144,1981-07,78.2
101,-78.9735,35.7144,1982-07,78
101,-78.9735,35.7144,1983-07,79.1
101,-78.9735,35.7144,1984-07,75.3
101,-78.9735,35.7144,1985-07,76.5
101,-78.9735,35.7144,1986-07,81
101,-78.9735,35.7144,1987-07,80.5
101,-78.9735,35.7144,1988-07,77.8
101,-78.9735,35.7144,1989-07,77.1
101,-78.9735,35.7144,1990-07,79.3
101,-78.9735,35.7144,1991-07,80.3
101,-78.9735,35.7144,1992-07,79.6
101,-78.9735,35.7144,1993-07,82.6
101,-78.9735,35.7144,1994-07,79.5
101,-78.9735,35.7144,1995-07,79.4
101,-78.9735,35.7144,1996-07,78.2
101,-78.9735,35.7144,1997-07,79.3
101,-78.9735,35.7144,1998-07,79.6
101,-78.9735,35.7144,1999-07,79.8
101,-78.9735,35.7144,2000-07,75.9
101,-78.9735,35.7144,2001-07,75.3
101,-78.9735,35.7144,2002-07,80.1
101,-78.9735,35.7144,2003-07,77.7
101,-78.9735,35.7144,2004-07,78.6
101,-78.9735,35.7144,2005-07,81.5
101,-78.9735,35.7144,2006-07,78.6
101,-78.9735,35.7144,2007-07,77.5
101,-78.9735,35.7144,2008-07,77.3
101,-78.9735,35.7144,2009-07,76.5
101,-78.9735,35.7144,2010-07,80.5
101,-78.9735,35.7144,2011-07,81.6
101,-78.9735,35.7144,2012-07,81.7
101,-78.9735,35.7144,2013-07,77.5
101,-78.9735,35.7144,2014-07,77.1
101,-78.9735,35.7144,2015-07,78.3
101,-78.9735,35.7144,2016-07,80.4
101,-78.9735,35.7144,2017-07,79.9
101,-78.9735,35.7144,2018-07,78.6
101,-78.9735,35.7144,2019-07,80.8
101,-78.9735,35.7144,2020-07,80.6
,,,,
102,-79.5084,35.8398,1975-07,74.7
102,-79.5084,35.8398,1976-07,75.8
102,-79.5084,35.8398,1977-07,79.9
102,-79.5084,35.8398,1978-07,75.9
102,-79.5084,35.8398,1979-07,74.7
102,-79.5084,35.8398,1980-07,78.4
102,-79.5084,35.8398,1981-07,77.9
102,-79.5084,35.8398,1982-07,77.2
102,-79.5084,35.8398,1983-07,78.6
102,-79.5084,35.8398,1984-07,75
102,-79.5084,35.8398,1985-07,76.1
102,-79.5084,35.8398,1986-07,81.4
102,-79.5084,35.8398,1987-07,80.5
102,-79.5084,35.8398,1988-07,78.1
102,-79.5084,35.8398,1989-07,77.3
102,-79.5084,35.8398,1990-07,79
102,-79.5084,35.8398,1991-07,79.8
102,-79.5084,35.8398,1992-07,79.2
102,-79.5084,35.8398,1993-07,81.9
102,-79.5084,35.8398,1994-07,78.7
102,-79.5084,35.8398,1995-07,78.9
102,-79.5084,35.8398,1996-07,78.1
102,-79.5084,35.8398,1997-07,78.3
102,-79.5084,35.8398,1998-07,79.3
102,-79.5084,35.8398,1999-07,79.3
102,-79.5084,35.8398,2000-07,75.4
102,-79.5084,35.8398,2001-07,74.7
102,-79.5084,35.8398,2002-07,79.8
102,-79.5084,35.8398,2003-07,76.9
102,-79.5084,35.8398,2004-07,77.8
102,-79.5084,35.8398,2005-07,80.2
102,-79.5084,35.8398,2006-07,78.1
102,-79.5084,35.8398,2007-07,76.4
102,-79.5084,35.8398,2008-07,77.2
102,-79.5084,35.8398,2009-07,76.2
102,-79.5084,35.8398,2010-07,79.6
102,-79.5084,35.8398,2011-07,81.4
102,-79.5084,35.8398,2012-07,81.2
102,-79.5084,35.8398,2013-07,77.2
102,-79.5084,35.8398,2014-07,77
102,-79.5084,35.8398,2015-07,78.6
102,-79.5084,35.8398,2016-07,80.2
102,-79.5084,35.8398,2017-07,79.4
102,-79.5084,35.8398,2018-07,78
102,-79.5084,35.8398,2019-07,79.7
102,-79.5084,35.8398,2020-07,79.9
,,,,
103,-78.9978,36.1633,1975-07,75.6
103,-78.9978,36.1633,1976-07,77
103,-78.9978,36.1633,1977-07,80.3
103,-78.9978,36.1633,1978-07,76.1
103,-78.9978,36.1633,1979-07,75.3
103,-78.9978,36.1633,1980-07,78.1
103,-78.9978,36.1633,1981-07,77.6
103,-78.9978,36.1633,1982-07,77.7
103,-78.9978,36.1633,1983-07,79
103,-78.9978,36.1633,1984-07,74.8
103,-78.9978,36.1633,1985-07,76.6
103,-78.9978,36.1633,1986-07,80.8
103,-78.9978,36.1633,1987-07,80.5
103,-78.9978,36.1633,1988-07,77.5
103,-78.9978,36.1633,1989-07,77.1
103,-78.9978,36.1633,1990-07,79.5
103,-78.9978,36.1633,1991-07,80.1
103,-78.9978,36.1633,1992-07,78.9
103,-78.9978,36.1633,1993-07,81.7
103,-78.9978,36.1633,1994-07,79.7
103,-78.9978,36.1633,1995-07,79.4
103,-78.9978,36.1633,1996-07,78.1
103,-78.9978,36.1633,1997-07,78.6
103,-78.9978,36.1633,1998-07,78.8
103,-78.9978,36.1633,1999-07,79.3
103,-78.9978,36.1633,2000-07,75.3
103,-78.9978,36.1633,2001-07,75.8
103,-78.9978,36.1633,2002-07,80.7
103,-78.9978,36.1633,2003-07,76.8
103,-78.9978,36.1633,2004-07,78.2
103,-78.9978,36.1633,2005-07,81.5
103,-78.9978,36.1633,2006-07,77.9
103,-78.9978,36.1633,2007-07,76.8
103,-78.9978,36.1633,2008-07,77.3
103,-78.9978,36.1633,2009-07,75.6
103,-78.9978,36.1633,2010-07,79.7
103,-78.9978,36.1633,2011-07,80.4
103,-78.9978,36.1633,2012-07,81.4
103,-78.9978,36.1633,2013-07,77.2
103,-78.9978,36.1633,2014-07,76.5
103,-78.9978,36.1633,2015-07,78
103,-78.9978,36.1633,2016-07,79.5
103,-78.9978,36.1633,2017-07,79.1
103,-78.9978,36.1633,2018-07,77.3
103,-78.9978,36.1633,2019-07,79.6
103,-78.9978,36.1633,2020-07,80.7
,,,,
104,-78.4526,36.3442,1975-07,75.8
104,-78.4526,36.3442,1976-07,75.9
104,-78.4526,36.3442,1977-07,79.3
104,-78.4526,36.3442,1978-07,75.7
104,-78.4526,36.3442,1979-07,74.9
104,-78.4526,36.3442,1980-07,78.2
104,-78.4526,36.3442,1981-07,76.7
104,-78.4526,36.3442,1982-07,77.8
104,-78.4526,36.3442,1983-07,79
104,-78.4526,36.3442,1984-07,75
104,-78.4526,36.3442,1985-07,76.4
104,-78.4526,36.3442,1986-07,80.5
104,-78.4526,36.3442,1987-07,80
104,-78.4526,36.3442,1988-07,78
104,-78.4526,36.3442,1989-07,77.3
104,-78.4526,36.3442,1990-07,78.6
104,-78.4526,36.3442,1991-07,79.9
104,-78.4526,36.3442,1992-07,78.7
104,-78.4526,36.3442,1993-07,80.8
104,-78.4526,36.3442,1994-07,79
104,-78.4526,36.3442,1995-07,78.5
104,-78.4526,36.3442,1996-07,76.9
104,-78.4526,36.3442,1997-07,77.8
104,-78.4526,36.3442,1998-07,78
104,-78.4526,36.3442,1999-07,79.6
104,-78.4526,36.3442,2000-07,74.6
104,-78.4526,36.3442,2001-07,74
104,-78.4526,36.3442,2002-07,80.1
104,-78.4526,36.3442,2003-07,76.9
104,-78.4526,36.3442,2004-07,76.7
104,-78.4526,36.3442,2005-07,80.8
104,-78.4526,36.3442,2006-07,77.8
104,-78.4526,36.3442,2007-07,76.8
104,-78.4526,36.3442,2008-07,77.2
104,-78.4526,36.3442,2009-07,75.5
104,-78.4526,36.3442,2010-07,80
104,-78.4526,36.3442,2011-07,80.7
104,-78.4526,36.3442,2012-07,81.5
104,-78.4526,36.3442,2013-07,77.7
104,-78.4526,36.3442,2014-07,76.5
104,-78.4526,36.3442,2015-07,77.7
104,-78.4526,36.3442,2016-07,80.3
104,-78.4526,36.3442,2017-07,79.8
104,-78.4526,36.3442,2018-07,77.2
104,-78.4526,36.3442,2019-07,79.8
104,-78.4526,36.3442,2020-07,81.1
,,,,
105,-78.7802,35.9273,1975-07,75.9
105,-78.7802,35.9273,1976-07,78
105,-78.7802,35.9273,1977-07,80.6
105,-78.7802,35.9273,1978-07,77.4
105,-78.7802,35.9273,1979-07,75.7
105,-78.7802,35.9273,1980-07,78.9
105,-78.7802,35.9273,1981-07,79.4
105,-78.7802,35.9273,1982-07,78.5
105,-78.7802,35.9273,1983-07,79.1
105,-78.7802,35.9273,1984-07,75.6
105,-78.7802,35.9273,1985-07,76.8
105,-78.7802,35.9273,1986-07,81.8
105,-78.7802,35.9273,1987-07,81
105,-78.7802,35.9273,1988-07,78.8
105,-78.7802,35.9273,1989-07,77.7
105,-78.7802,35.9273,1990-07,79.8
105,-78.7802,35.9273,1991-07,80.8
105,-78.7802,35.9273,1992-07,79.9
105,-78.7802,35.9273,1993-07,82.5
105,-78.7802,35.9273,1994-07,79.9
105,-78.7802,35.9273,1995-07,79.9
105,-78.7802,35.9273,1996-07,78.6
105,-78.7802,35.9273,1997-07,79.6
105,-78.7802,35.9273,1998-07,79.8
105,-78.7802,35.9273,1999-07,80.2
105,-78.7802,35.9273,2000-07,76.3
105,-78.7802,35.9273,2001-07,76.1
105,-78.7802,35.9273,2002-07,80.5
105,-78.7802,35.9273,2003-07,78.1
105,-78.7802,35.9273,2004-07,78.8
105,-78.7802,35.9273,2005-07,81.8
105,-78.7802,35.9273,2006-07,79.3
105,-78.7802,35.9273,2007-07,78.1
105,-78.7802,35.9273,2008-07,78.2
105,-78.7802,35.9273,2009-07,78.2
105,-78.7802,35.9273,2010-07,81.6
105,-78.7802,35.9273,2011-07,82.9
105,-78.7802,35.9273,2012-07,83
105,-78.7802,35.9273,2013-07,78.5
105,-78.7802,35.9273,2014-07,77.8
105,-78.7802,35.9273,2015-07,79.1
105,-78.7802,35.9273,2016-07,81
105,-78.7802,35.9273,2017-07,80.8
105,-78.7802,35.9273,2018-07,79
105,-78.7802,35.9273,2019-07,81.2
105,-78.7802,35.9273,2020-07,81.6
,,,,
106,-78.3693,35.2819,1975-07,77.1
106,-78.3693,35.2819,1976-07,78.1
106,-78.3693,35.2819,1977-07,81
106,-78.3693,35.2819,1978-07,78.1
106,-78.3693,35.2819,1979-07,77
106,-78.3693,35.2819,1980-07,79.9
106,-78.3693,35.2819,1981-07,79.5
106,-78.3693,35.2819,1982-07,78.7
106,-78.3693,35.2819,1983-07,80.1
106,-78.3693,35.2819,1984-07,77.6
106,-78.3693,35.2819,1985-07,77.9
106,-78.3693,35.2819,1986-07,82.9
106,-78.3693,35.2819,1987-07,81.4
106,-78.3693,35.2819,1988-07,79.8
106,-78.3693,35.2819,1989-07,78.6
106,-78.3693,35.2819,1990-07,80.8
106,-78.3693,35.2819,1991-07,81.9
106,-78.3693,35.2819,1992-07,81.5
106,-78.3693,35.2819,1993-07,83.3
106,-78.3693,35.2819,1994-07,80.5
106,-78.3693,35.2819,1995-07,80.4
106,-78.3693,35.2819,1996-07,79.3
106,-78.3693,35.2819,1997-07,81
106,-78.3693,35.2819,1998-07,81.4
106,-78.3693,35.2819,1999-07,80.3
106,-78.3693,35.2819,2000-07,77.3
106,-78.3693,35.2819,2001-07,76.5
106,-78.3693,35.2819,2002-07,81.3
106,-78.3693,35.2819,2003-07,79.5
106,-78.3693,35.2819,2004-07,80.3
106,-78.3693,35.2819,2005-07,82.2
106,-78.3693,35.2819,2006-07,80.4
106,-78.3693,35.2819,2007-07,78.8
106,-78.3693,35.2819,2008-07,79
106,-78.3693,35.2819,2009-07,78.5
106,-78.3693,35.2819,2010-07,81.6
106,-78.3693,35.2819,2011-07,82.6
106,-78.3693,35.2819,2012-07,82.4
106,-78.3693,35.2819,2013-07,78.8
106,-78.3693,35.2819,2014-07,77.9
106,-78.3693,35.2819,2015-07,80.4
106,-78.3693,35.2819,2016-07,82.5
106,-78.3693,35.2819,2017-07,81.3
106,-78.3693,35.2819,2018-07,79.3
106,-78.3693,35.2819,2019-07,81.5
106,-78.3693,35.2819,2020-07,82.2
,,,,
107,-78.58,36.0165,1975-07,75.8
107,-78.58,36.0165,1976-07,77.3
107,-78.58,36.0165,1977-07,80.6
107,-78.58,36.0165,1978-07,76.7
107,-78.58,36.0165,1979-07,75.8
107,-78.58,36.0165,1980-07,78.6
107,-78.58,36.0165,1981-07,78.7
107,-78.58,36.0165,1982-07,78.1
107,-78.58,36.0165,1983-07,79.2
107,-78.58,36.0165,1984-07,75.6
107,-78.58,36.0165,1985-07,76.9
107,-78.58,36.0165,1986-07,81.4
107,-78.58,36.0165,1987-07,80.8
107,-78.58,36.0165,1988-07,78.7
107,-78.58,36.0165,1989-07,77.7
107,-78.58,36.0165,1990-07,79.7
107,-78.58,36.0165,1991-07,80.6
107,-78.58,36.0165,1992-07,79.5
107,-78.58,36.0165,1993-07,82.2
107,-78.58,36.0165,1994-07,79.9
107,-78.58,36.0165,1995-07,79.6
107,-78.58,36.0165,1996-07,78.3
107,-78.58,36.0165,1997-07,79.4
107,-78.58,36.0165,1998-07,79.4
107,-78.58,36.0165,1999-07,79.8
107,-78.58,36.0165,2000-07,76
107,-78.58,36.0165,2001-07,76
107,-78.58,36.0165,2002-07,80.4
107,-78.58,36.0165,2003-07,77.8
107,-78.58,36.0165,2004-07,78.7
107,-78.58,36.0165,2005-07,81.5
107,-78.58,36.0165,2006-07,79.2
107,-78.58,36.0165,2007-07,77.7
107,-78.58,36.0165,2008-07,77.7
107,-78.58,36.0165,2009-07,77.2
107,-78.58,36.0165,2010-07,81.2
107,-78.58,36.0165,2011-07,82.2
107,-78.58,36.0165,2012-07,82.4
107,-78.58,36.0165,2013-07,78.4
107,-78.58,36.0165,2014-07,76.4
107,-78.58,36.0165,2015-07,77.9
107,-78.58,36.0165,2016-07,79.6
107,-78.58,36.0165,2017-07,79.5
107,-78.58,36.0165,2018-07,78
107,-78.58,36.0165,2019-07,80
107,-78.58,36.0165,2020-07,80.8
,,,,
108,-78.6045,35.721,1975-07,76.1
108,-78.6045,35.721,1976-07,77.7
108,-78.6045,35.721,1977-07,80.9
108,-78.6045,35.721,1978-07,77.2
108,-78.6045,35.721,1979-07,76.1
108,-78.6045,35.721,1980-07,79.4
108,-78.6045,35.721,1981-07,79
108,-78.6045,35.721,1982-07,78.3
108,-78.6045,35.721,1983-07,79.6
108,-78.6045,35.721,1984-07,76.3
108,-78.6045,35.721,1985-07,77.5
108,-78.6045,35.721,1986-07,82
108,-78.6045,35.721,1987-07,81.1
108,-78.6045,35.721,1988-07,79.5
108,-78.6045,35.721,1989-07,77.7
108,-78.6045,35.721,1990-07,79.9
108,-78.6045,35.721,1991-07,80.8
108,-78.6045,35.721,1992-07,80.3
108,-78.6045,35.721,1993-07,82.6
108,-78.6045,35.721,1994-07,79.9
108,-78.6045,35.721,1995-07,79.6
108,-78.6045,35.721,1996-07,78.6
108,-78.6045,35.721,1997-07,80
108,-78.6045,35.721,1998-07,80
108,-78.6045,35.721,1999-07,80.1
108,-78.6045,35.721,2000-07,76.4
108,-78.6045,35.721,2001-07,75.9
108,-78.6045,35.721,2002-07,80.2
108,-78.6045,35.721,2003-07,78.4
108,-78.6045,35.721,2004-07,79
108,-78.6045,35.721,2005-07,81.5
108,-78.6045,35.721,2006-07,79.6
108,-78.6045,35.721,2007-07,77.8
108,-78.6045,35.721,2008-07,78.2
108,-78.6045,35.721,2009-07,77.8
108,-78.6045,35.721,2010-07,81.4
108,-78.6045,35.721,2011-07,81.7
108,-78.6045,35.721,2012-07,81.9
108,-78.6045,35.721,2013-07,77.7
108,-78.6045,35.721,2014-07,77.1
108,-78.6045,35.721,2015-07,78.6
108,-78.6045,35.721,2016-07,80.8
108,-78.6045,35.721,2017-07,80.5
108,-78.6045,35.721,2018-07,78.8
108,-78.6045,35.721,2019-07,80.7
108,-78.6045,35.721,2020-07,81.5
,,,,
109,-78.7407,35.9687,1975-07,75.9
109,-78.7407,35.9687,1976-07,77.8
109,-78.7407,35.9687,1977-07,80.8
109,-78.7407,35.9687,1978-07,77.2
109,-78.7407,35.9687,1979-07,75.8
109,-78.7407,35.9687,1980-07,78.9
109,-78.7407,35.9687,1981-07,79.3
109,-78.7407,35.9687,1982-07,78.4
109,-78.7407,35.9687,1983-07,79.3
109,-78.7407,35.9687,1984-07,75.7
109,-78.7407,35.9687,1985-07,76.9
109,-78.7407,35.9687,1986-07,81.8
109,-78.7407,35.9687,1987-07,81
109,-78.7407,35.9687,1988-07,78.8
109,-78.7407,35.9687,1989-07,77.7
109,-78.7407,35.9687,1990-07,80
109,-78.7407,35.9687,1991-07,80.9
109,-78.7407,35.9687,1992-07,79.9
109,-78.7407,35.9687,1993-07,82.5
109,-78.7407,35.9687,1994-07,80
109,-78.7407,35.9687,1995-07,79.9
109,-78.7407,35.9687,1996-07,78.7
109,-78.7407,35.9687,1997-07,79.6
109,-78.7407,35.9687,1998-07,79.7
109,-78.7407,35.9687,1999-07,80
109,-78.7407,35.9687,2000-07,76.2
109,-78.7407,35.9687,2001-07,76.2
109,-78.7407,35.9687,2002-07,80.5
109,-78.7407,35.9687,2003-07,78
109,-78.7407,35.9687,2004-07,78.9
109,-78.7407,35.9687,2005-07,81.7
109,-78.7407,35.9687,2006-07,79.4
109,-78.7407,35.9687,2007-07,78.1
109,-78.7407,35.9687,2008-07,78.1
109,-78.7407,35.9687,2009-07,77.8
109,-78.7407,35.9687,2010-07,81.5
109,-78.7407,35.9687,2011-07,82.8
109,-78.7407,35.9687,2012-07,82.9
109,-78.7407,35.9687,2013-07,78.5
109,-78.7407,35.9687,2014-07,77.2
109,-78.7407,35.9687,2015-07,78.6
109,-78.7407,35.9687,2016-07,80.4
109,-78.7407,35.9687,2017-07,80.3
109,-78.7407,35.9687,2018-07,78.6
109,-78.7407,35.9687,2019-07,80.8
109,-78.7407,35.9687,2020-07,81.2
,,,,
110,-78.7524,36.1738,1975-07,75.9
110,-78.7524,36.1738,1976-07,77.1
110,-78.7524,36.1738,1977-07,80.6
110,-78.7524,36.1738,1978-07,76.3
110,-78.7524,36.1738,1979-07,75.6
110,-78.7524,36.1738,1980-07,78.4
110,-78.7524,36.1738,1981-07,77.7
110,-78.7524,36.1738,1982-07,77.6
110,-78.7524,36.1738,1983-07,79
110,-78.7524,36.1738,1984-07,75.2
110,-78.7524,36.1738,1985-07,76.8
110,-78.7524,36.1738,1986-07,81
110,-78.7524,36.1738,1987-07,80.6
110,-78.7524,36.1738,1988-07,77.9
